query,sku,rank_ht,type_ht,found_ht,new_ht,score_ht,rank_ltr,type_ltr,found_ltr,new_ltr,score_ltr
external hardrive,3088732,68,hand_tuned,True,False,9.038963e-06,131,ltr_hand_tuned,True,False,0.7520871
external hardrive,9262479,70,hand_tuned,True,False,8.391455e-06,111,ltr_hand_tuned,True,False,0.76633877
frigidaire,9282812,1,hand_tuned,True,False,723.69617,51,ltr_hand_tuned,True,False,0.83994013
frigidaire,9723545,11,hand_tuned,True,False,12.521223,174,ltr_hand_tuned,True,False,0.7661542
frigidaire,1239247,161,hand_tuned,True,False,0.039935015,500,ltr_hand_tuned,True,False,0.69160354
frigidaire,4210302,166,hand_tuned,True,False,0.037810545,447,ltr_hand_tuned,True,False,0.7526628
laser printer,1183687,12,hand_tuned,True,False,0.112481445,171,ltr_hand_tuned,True,False,0.85962874
laser printer,9105381,45,hand_tuned,True,False,0.08242731,108,ltr_hand_tuned,True,False,0.88742304
laser printer,9771217,94,hand_tuned,True,False,0.07160827,172,ltr_hand_tuned,True,False,0.8592344
laser printer,1196666,130,hand_tuned,True,False,0.061933275,137,ltr_hand_tuned,True,False,0.8843493
laser printer,9846996,258,hand_tuned,True,False,0.007838884,373,ltr_hand_tuned,True,False,0.7520871
entourage,7853691,9,hand_tuned,True,False,0.066550925,17,ltr_hand_tuned,True,False,0.86112213
entourage,8011732,11,hand_tuned,True,False,0.062093183,15,ltr_hand_tuned,True,False,0.86112213
entourage,18888388,18,hand_tuned,True,False,0.054681297,41,ltr_hand_tuned,True,False,0.7874693
gps,3054047,1,hand_tuned,True,False,1025.7764,3,ltr_hand_tuned,True,False,1.2991105
gps,3054092,2,hand_tuned,True,False,859.0574,27,ltr_hand_tuned,True,False,0.93471086
gps,3054038,3,hand_tuned,True,False,794.3477,5,ltr_hand_tuned,True,False,1.2502401
gps,3054083,4,hand_tuned,True,False,783.43146,26,ltr_hand_tuned,True,False,0.93471086
gps,3130339,5,hand_tuned,True,False,751.2402,107,ltr_hand_tuned,True,False,0.79653025
gps,3054065,7,hand_tuned,True,False,653.8394,50,ltr_hand_tuned,True,False,0.8667474
gps,2192075,9,hand_tuned,True,False,500.4511,29,ltr_hand_tuned,True,False,0.9305355
gps,2884094,10,hand_tuned,True,False,484.42764,69,ltr_hand_tuned,True,False,0.8275127
gps,2033127,14,hand_tuned,True,False,255.18942,125,ltr_hand_tuned,True,False,0.78530765
gps,9894222,15,hand_tuned,True,False,228.56714,105,ltr_hand_tuned,True,False,0.7967374
gps,8231861,18,hand_tuned,True,False,127.840324,56,ltr_hand_tuned,True,False,0.8451293
gps,2192066,20,hand_tuned,True,False,108.162476,478,ltr_hand_tuned,True,False,0.6132144
gps,1934041,24,hand_tuned,True,False,40.73984,367,ltr_hand_tuned,True,False,0.7053001
gps,1149632,77,hand_tuned,True,False,2.8066669,99,ltr_hand_tuned,True,False,0.79692453
gps,1315246,110,hand_tuned,True,False,0.3869744,368,ltr_hand_tuned,True,False,0.7053001
gps,2173144,132,hand_tuned,True,False,0.09589803,377,ltr_hand_tuned,True,False,0.7053001
gps,1073193,156,hand_tuned,True,False,0.053003572,495,ltr_hand_tuned,True,False,0.5623668
gps,9267321,245,hand_tuned,True,False,0.048868887,274,ltr_hand_tuned,True,False,0.73265386
gps,9852545,262,hand_tuned,True,False,0.048868276,395,ltr_hand_tuned,True,False,0.6781366
gps,2204275,281,hand_tuned,True,False,0.04544936,484,ltr_hand_tuned,True,False,0.5623668
gps,2551057,283,hand_tuned,True,False,0.04544916,297,ltr_hand_tuned,True,False,0.73043114
gps,9467846,356,hand_tuned,True,False,0.045333855,422,ltr_hand_tuned,True,False,0.66350776
gps,9107281,359,hand_tuned,True,False,0.045333553,391,ltr_hand_tuned,True,False,0.6781366
dvd rw,9642774,5,hand_tuned,True,False,157.66078,78,ltr_hand_tuned,True,False,0.80860054
dvd rw,9975469,76,hand_tuned,True,False,20.107662,369,ltr_hand_tuned,True,False,0.7321588
dvd rw,9245168,190,hand_tuned,True,False,4.952252,426,ltr_hand_tuned,True,False,0.7053001
dvd rw,1791259,226,hand_tuned,True,False,3.3522933,438,ltr_hand_tuned,True,False,0.7053001
dvd rw,1831106,380,hand_tuned,True,False,0.09849586,500,ltr_hand_tuned,True,False,0.6349308
Hp laptop,8881695,3,hand_tuned,True,False,85.944,214,ltr_hand_tuned,True,False,0.8233837
windows xp,1303126,6,hand_tuned,True,False,20.252968,44,ltr_hand_tuned,True,False,0.8182837
dvi adaptee,7960986,1,hand_tuned,True,True,0.11609679,133,ltr_hand_tuned,True,True,0.78741467
canon,8758114,3,hand_tuned,True,False,581.9044,6,ltr_hand_tuned,True,False,0.99015
canon,1214909,11,hand_tuned,True,False,394.74942,479,ltr_hand_tuned,True,False,0.6963372
canon,3558321,65,hand_tuned,True,False,17.943478,441,ltr_hand_tuned,True,False,0.7323453
canon,2419053,74,hand_tuned,True,False,5.346943,421,ltr_hand_tuned,True,False,0.75214547
canon,6889584,93,hand_tuned,True,False,0.20687298,470,ltr_hand_tuned,True,False,0.7053001
canon,908218,106,hand_tuned,True,False,0.051629595,162,ltr_hand_tuned,True,False,0.7874693
canon,945570,108,hand_tuned,True,False,0.051629595,164,ltr_hand_tuned,True,False,0.7874693
canon,8976192,365,hand_tuned,True,False,0.037697237,428,ltr_hand_tuned,True,False,0.73606014
Fiber optic cable,9699131,2,hand_tuned,True,False,0.5224951,6,ltr_hand_tuned,True,False,0.9877108
wireless router,8998506,1,hand_tuned,True,False,1798.9834,8,ltr_hand_tuned,True,False,1.2980698
wireless router,1208844,2,hand_tuned,True,False,936.9692,12,ltr_hand_tuned,True,False,1.1197296
wireless router,2089255,3,hand_tuned,True,False,759.82245,13,ltr_hand_tuned,True,False,1.1197296
wireless router,2210106,4,hand_tuned,True,False,753.5338,31,ltr_hand_tuned,True,False,1.0343391
wireless router,2225047,5,hand_tuned,True,False,718.15,15,ltr_hand_tuned,True,False,1.11358
wireless router,2089361,6,hand_tuned,True,False,696.9084,14,ltr_hand_tuned,True,False,1.1197296
wireless router,2089307,7,hand_tuned,True,False,603.3759,28,ltr_hand_tuned,True,False,1.0409138
wireless router,9331403,8,hand_tuned,True,False,582.813,35,ltr_hand_tuned,True,False,1.0130867
wireless router,3219043,9,hand_tuned,True,False,447.3159,90,ltr_hand_tuned,True,False,0.90235263
wireless router,2490384,10,hand_tuned,True,False,111.09862,125,ltr_hand_tuned,True,False,0.8960118
wireless router,2089103,22,hand_tuned,True,False,31.370998,171,ltr_hand_tuned,True,False,0.86602294
wireless router,2969404,34,hand_tuned,True,False,0.09960797,67,ltr_hand_tuned,True,False,0.9265176
wireless router,1868084,132,hand_tuned,True,False,0.06618735,216,ltr_hand_tuned,True,False,0.827889
wireless router,3604366,324,hand_tuned,True,False,0.040559903,454,ltr_hand_tuned,True,False,0.69833213
pans labyrinth,8545256,58,hand_tuned,True,False,1.9160349e-05,370,ltr_hand_tuned,True,False,0.69833213
pans labyrinth,1511496,59,hand_tuned,True,False,1.6091746e-05,277,ltr_hand_tuned,True,False,0.7228852
pans labyrinth,15181704,111,hand_tuned,True,False,1.1060348e-05,434,ltr_hand_tuned,True,False,0.69833213
pans labyrinth,2810284,167,hand_tuned,True,False,7.4733885e-06,248,ltr_hand_tuned,True,False,0.7228852
Uncharted 3,2877929,1,hand_tuned,True,False,355.32938,4,ltr_hand_tuned,True,False,1.1563693
Uncharted 3,2613621,4,hand_tuned,True,False,0.099872716,463,ltr_hand_tuned,True,False,0.7103814
Uncharted 3,19610462,9,hand_tuned,True,False,0.07829524,27,ltr_hand_tuned,True,False,0.88742304
Uncharted 3,3550143,13,hand_tuned,True,False,0.07364108,20,ltr_hand_tuned,True,False,0.8978459
Uncharted 3,9999168200050097,14,hand_tuned,True,False,0.07055766,18,ltr_hand_tuned,True,False,0.9009287
Uncharted 3,2670179,16,hand_tuned,True,False,0.06569485,30,ltr_hand_tuned,True,False,0.8674004
Uncharted 3,3550161,24,hand_tuned,True,False,0.057227,43,ltr_hand_tuned,True,False,0.827889
Uncharted 3,1122178,175,hand_tuned,True,False,2.130907e-05,401,ltr_hand_tuned,True,False,0.74630755
power inverter,2979061,1,hand_tuned,True,False,701.2309,10,ltr_hand_tuned,True,False,0.92881024
power inverter,9812309,2,hand_tuned,True,False,700.032,57,ltr_hand_tuned,True,False,0.8765678
dvr,1216961,9,hand_tuned,True,False,0.06138129,25,ltr_hand_tuned,True,False,0.86112213
dvr,1216989,15,hand_tuned,True,False,0.057402562,18,ltr_hand_tuned,True,False,0.8843493
dvr,9999163500050001,17,hand_tuned,True,False,0.05399447,76,ltr_hand_tuned,True,False,0.8068341
dvr,1234409,23,hand_tuned,True,False,0.05096108,28,ltr_hand_tuned,True,False,0.84458286
dvr,9895521,49,hand_tuned,True,False,0.043618962,122,ltr_hand_tuned,True,False,0.7830957
dvr,2392064,53,hand_tuned,True,False,0.04164225,124,ltr_hand_tuned,True,False,0.7830957
dvr,1403116,59,hand_tuned,True,False,0.03979712,193,ltr_hand_tuned,True,False,0.76532114
dvr,9960067,60,hand_tuned,True,False,0.03979662,456,ltr_hand_tuned,True,False,0.7260541
dvr,9789843,76,hand_tuned,True,False,0.02057559,89,ltr_hand_tuned,True,False,0.79692453
Tangled,1254679,30,hand_tuned,True,False,0.07060713,34,ltr_hand_tuned,True,False,0.8843493
iPhone cases,3133099,2,hand_tuned,True,False,54.410477,9,ltr_hand_tuned,True,False,0.9456562
iPhone cases,3133123,3,hand_tuned,True,False,45.788734,12,ltr_hand_tuned,True,False,0.92296064
iPhone cases,1155475,10,hand_tuned,True,False,26.550148,251,ltr_hand_tuned,True,False,0.7399627
iPhone cases,1551333,16,hand_tuned,True,False,16.582464,174,ltr_hand_tuned,True,False,0.77847767
iPhone cases,8988884,18,hand_tuned,True,False,10.430586,392,ltr_hand_tuned,True,False,0.7102725
iPhone cases,2070139,21,hand_tuned,True,False,5.971485,258,ltr_hand_tuned,True,False,0.734303
iPhone cases,2023139,22,hand_tuned,True,False,4.301579,164,ltr_hand_tuned,True,False,0.78741467
iPhone cases,2962429,23,hand_tuned,True,False,4.059968,90,ltr_hand_tuned,True,False,0.82784384
iPhone cases,1974688,30,hand_tuned,True,False,1.5803511,259,ltr_hand_tuned,True,False,0.7321588
iPhone cases,1950181,36,hand_tuned,True,False,0.5976407,391,ltr_hand_tuned,True,False,0.7102725
iPhone cases,1950233,40,hand_tuned,True,False,0.11582831,397,ltr_hand_tuned,True,False,0.7053001
iPhone cases,1230537,41,hand_tuned,True,False,0.111864425,91,ltr_hand_tuned,True,False,0.82582074
iPhone cases,2533201,44,hand_tuned,True,False,0.10444295,223,ltr_hand_tuned,True,False,0.749188
iPhone cases,1990451,45,hand_tuned,True,False,0.104366384,92,ltr_hand_tuned,True,False,0.82582074
iPhone cases,1776227,47,hand_tuned,True,False,0.098672666,129,ltr_hand_tuned,True,False,0.79692453
iPhone cases,2381711,103,hand_tuned,True,False,0.02783849,166,ltr_hand_tuned,True,False,0.78741467
iPhone cases,1155679,135,hand_tuned,True,False,0.013713725,390,ltr_hand_tuned,True,False,0.7102725
iPhone cases,1155439,217,hand_tuned,True,False,0.002356185,225,ltr_hand_tuned,True,False,0.749188
iPhone cases,9797363,273,hand_tuned,True,False,0.0020718647,377,ltr_hand_tuned,True,False,0.71045595
iPhone cases,2527033,278,hand_tuned,True,False,0.0019366723,357,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2266061,279,hand_tuned,True,False,0.0019178253,379,ltr_hand_tuned,True,False,0.71045595
iPhone cases,2549771,284,hand_tuned,True,False,0.0019137255,477,ltr_hand_tuned,True,False,0.69833213
iPhone cases,1256473,285,hand_tuned,True,False,0.0019133253,500,ltr_hand_tuned,True,False,0.660663
iPhone cases,2533052,294,hand_tuned,True,False,0.0019129254,373,ltr_hand_tuned,True,False,0.71932864
iPhone cases,2532372,296,hand_tuned,True,False,0.0019129254,421,ltr_hand_tuned,True,False,0.69833213
iPhone cases,1946063,319,hand_tuned,True,False,0.0019129254,459,ltr_hand_tuned,True,False,0.69833213
iPhone cases,1545562,335,hand_tuned,True,False,0.0019129254,471,ltr_hand_tuned,True,False,0.69833213
iPhone cases,2961706,342,hand_tuned,True,False,0.0019129254,474,ltr_hand_tuned,True,False,0.69833213
iPhone cases,3003909,357,hand_tuned,True,False,0.0019129254,489,ltr_hand_tuned,True,False,0.69833213
ozzy osbourne,1154916,29,hand_tuned,True,False,0.10448456,168,ltr_hand_tuned,True,False,0.7033545
ozzy osbourne,2466139,59,hand_tuned,True,False,1.07000005e-05,166,ltr_hand_tuned,True,False,0.71666735
cordless phones,2147968,1,hand_tuned,True,False,160.78563,191,ltr_hand_tuned,True,False,0.8627946
cordless phones,2146869,11,hand_tuned,True,False,43.856655,438,ltr_hand_tuned,True,False,0.7956119
cordless phones,2147813,21,hand_tuned,True,False,7.78758,192,ltr_hand_tuned,True,False,0.8627946
cordless phones,7687639,29,hand_tuned,True,False,1.0499009,487,ltr_hand_tuned,True,False,0.73768157
cordless phones,9186025,31,hand_tuned,True,False,0.5523122,424,ltr_hand_tuned,True,False,0.81147903
cordless phones,4680278,201,hand_tuned,True,False,0.014293623,474,ltr_hand_tuned,True,False,0.7458568
sean kingston,8417171,1,hand_tuned,True,False,0.14059508,6,ltr_hand_tuned,True,False,1.0052719
sean kingston,16491636,2,hand_tuned,True,False,0.14058717,10,ltr_hand_tuned,True,False,0.88742304
sean kingston,8643667,23,hand_tuned,True,False,1.18e-05,78,ltr_hand_tuned,True,False,0.7557279
iPhone 4 cases,3133099,4,hand_tuned,True,False,41.898205,18,ltr_hand_tuned,True,False,0.9456562
iPhone 4 cases,1155475,6,hand_tuned,True,False,37.1793,129,ltr_hand_tuned,True,False,0.8182837
iPhone 4 cases,3133123,7,hand_tuned,True,False,35.25269,8,ltr_hand_tuned,True,False,0.98650014
iPhone 4 cases,1551333,9,hand_tuned,True,False,32.463047,23,ltr_hand_tuned,True,False,0.9221503
iPhone 4 cases,1990451,10,hand_tuned,True,False,31.630344,17,ltr_hand_tuned,True,False,0.9456562
iPhone 4 cases,1950233,18,hand_tuned,True,False,24.740017,203,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,2070139,35,hand_tuned,True,False,10.654491,152,ltr_hand_tuned,True,False,0.7988268
iPhone 4 cases,1401749,38,hand_tuned,True,False,5.214798,119,ltr_hand_tuned,True,False,0.82784384
iPhone 4 cases,2023139,41,hand_tuned,True,False,3.914766,205,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,2962429,42,hand_tuned,True,False,3.499897,118,ltr_hand_tuned,True,False,0.82784384
iPhone 4 cases,1974688,51,hand_tuned,True,False,1.5114284,204,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,1950181,56,hand_tuned,True,False,0.50414884,202,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,1155615,57,hand_tuned,True,False,0.24822515,116,ltr_hand_tuned,True,False,0.82784384
iPhone 4 cases,2533201,63,hand_tuned,True,False,0.088079326,114,ltr_hand_tuned,True,False,0.82784384
iPhone 4 cases,2381711,153,hand_tuned,True,False,0.023024036,207,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,1155679,161,hand_tuned,True,False,0.02020069,200,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,2527033,233,hand_tuned,True,False,0.0048780204,403,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,3540395,243,hand_tuned,True,False,0.004511372,331,ltr_hand_tuned,True,False,0.73710275
iPhone 4 cases,3540428,244,hand_tuned,True,False,0.004511372,341,ltr_hand_tuned,True,False,0.7228852
iPhone 4 cases,3540322,246,hand_tuned,True,False,0.004448459,339,ltr_hand_tuned,True,False,0.7228852
iPhone 4 cases,3439355,255,hand_tuned,True,False,0.003932479,479,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,3439328,261,hand_tuned,True,False,0.0038081147,481,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,1256464,280,hand_tuned,True,False,0.003581745,417,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,3386877,290,hand_tuned,True,False,0.0033328517,406,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,1026209,293,hand_tuned,True,False,0.0032873345,363,ltr_hand_tuned,True,False,0.71045595
iPhone 4 cases,2872193,307,hand_tuned,True,False,0.0031442733,408,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,3046321,308,hand_tuned,True,False,0.0031326867,493,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,3216028,312,hand_tuned,True,False,0.0030937034,482,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,3216091,313,hand_tuned,True,False,0.0030930035,483,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,2871334,320,hand_tuned,True,False,0.0029822642,409,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,1256473,442,hand_tuned,True,False,0.0016134174,499,ltr_hand_tuned,True,False,0.660663
iPhone 4 cases,2961706,465,hand_tuned,True,False,0.0016130175,477,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,2070087,470,hand_tuned,True,False,0.0016112803,498,ltr_hand_tuned,True,False,0.660663
play station,3061302,2,hand_tuned,True,False,1325.7668,4,ltr_hand_tuned,True,False,1.0300717
play station,2375201,10,hand_tuned,True,False,912.548,456,ltr_hand_tuned,True,False,0.73490095
play station,2978363,105,hand_tuned,True,False,0.25485784,117,ltr_hand_tuned,True,False,0.76633877
led zeppelin,2431107,241,hand_tuned,True,False,7.9e-06,293,ltr_hand_tuned,True,False,0.7557279
cd changer,1676121,1,hand_tuned,True,False,23.903513,34,ltr_hand_tuned,True,False,0.8266069
cd changer,17953519,151,hand_tuned,True,False,0.0060555707,483,ltr_hand_tuned,True,False,0.69833213
cd changer,19202752,204,hand_tuned,True,False,0.004657664,488,ltr_hand_tuned,True,False,0.69833213
cd changer,8761627,373,hand_tuned,True,False,0.0008707409,484,ltr_hand_tuned,True,False,0.69833213
hd-dvd,9837617,6,hand_tuned,True,False,32.745766,97,ltr_hand_tuned,True,False,0.8561366
hd-dvd,3244597,22,hand_tuned,True,False,1.8624933,435,ltr_hand_tuned,True,False,0.749188
hd-dvd,8631634,325,hand_tuned,True,False,0.08134158,459,ltr_hand_tuned,True,False,0.7228852
james bond,2672495,88,hand_tuned,True,False,0.075639464,100,ltr_hand_tuned,True,False,0.82667446
james bond,1722057,116,hand_tuned,True,False,0.035276424,123,ltr_hand_tuned,True,False,0.79692453
james bond,1170835,159,hand_tuned,True,False,0.0032400384,201,ltr_hand_tuned,True,False,0.73474276
Docking stations,1551069,13,hand_tuned,True,False,0.12812972,55,ltr_hand_tuned,True,False,0.89910454
vcr,8971008,1,hand_tuned,True,False,411.3832,474,ltr_hand_tuned,True,False,0.7154783
vcr,9642774,3,hand_tuned,True,False,236.25397,12,ltr_hand_tuned,True,False,0.8670178
vcr,9571643,73,hand_tuned,True,False,0.049517833,496,ltr_hand_tuned,True,False,0.6781366
vcr,9338148,259,hand_tuned,True,False,0.032886337,479,ltr_hand_tuned,True,False,0.7118939
bluetooth headsets,3062286,4,hand_tuned,True,False,222.92232,14,ltr_hand_tuned,True,False,1.0712168
bluetooth headsets,1790038,7,hand_tuned,True,False,118.318665,65,ltr_hand_tuned,True,False,0.96049935
bluetooth headsets,2085055,14,hand_tuned,True,False,12.519409,28,ltr_hand_tuned,True,False,1.0258358
bluetooth headsets,1326039,16,hand_tuned,True,False,9.546032,175,ltr_hand_tuned,True,False,0.8992324
bluetooth headsets,9246862,39,hand_tuned,True,False,0.07762615,195,ltr_hand_tuned,True,False,0.8771709
bluetooth headsets,2538181,51,hand_tuned,True,False,0.018001307,70,ltr_hand_tuned,True,False,0.9389178
bluetooth headsets,3217364,57,hand_tuned,True,False,0.016425626,150,ltr_hand_tuned,True,False,0.9009287
bluetooth headsets,2769719,66,hand_tuned,True,False,0.016414529,188,ltr_hand_tuned,True,False,0.88742304
bluetooth headsets,9446897,143,hand_tuned,True,False,0.013968884,189,ltr_hand_tuned,True,False,0.88742304
bluetooth headsets,1415824,145,hand_tuned,True,False,0.013968884,167,ltr_hand_tuned,True,False,0.9009287
satelite radio,9530215,1,hand_tuned,True,False,0.27179205,10,ltr_hand_tuned,True,False,0.8674004
satelite radio,8116585,64,hand_tuned,True,False,0.0045589963,66,ltr_hand_tuned,True,False,0.7874714
satelite radio,3130199,83,hand_tuned,True,False,0.00030722632,102,ltr_hand_tuned,True,False,0.76633877
satelite radio,1271615,112,hand_tuned,True,False,2.1386055e-05,438,ltr_hand_tuned,True,False,0.73134077
satelite radio,8052901,116,hand_tuned,True,False,1.7156372e-05,491,ltr_hand_tuned,True,False,0.6928388
satelite radio,1265984,117,hand_tuned,True,False,1.6625516e-05,265,ltr_hand_tuned,True,False,0.7557279
satelite radio,9244427,126,hand_tuned,True,False,1.2325517e-05,221,ltr_hand_tuned,True,False,0.7557279
satelite radio,1265766,127,hand_tuned,True,False,1.2325517e-05,264,ltr_hand_tuned,True,False,0.7557279
satelite radio,8300705,144,hand_tuned,True,False,1.1225517e-05,497,ltr_hand_tuned,True,False,0.6926199
Photo frame,1175215,125,hand_tuned,True,False,0.07864451,176,ltr_hand_tuned,True,False,0.83995354
sony camera,8695263,35,hand_tuned,True,False,5.0479593,178,ltr_hand_tuned,True,False,0.76633877
sony camera,9771941,42,hand_tuned,True,False,1.1662918,127,ltr_hand_tuned,True,False,0.8099264
the bigs,9367534,46,hand_tuned,True,False,0.08271994,422,ltr_hand_tuned,True,False,0.79620385
laptop bag,9538814,1,hand_tuned,True,False,0.2658749,180,ltr_hand_tuned,True,False,0.7889732
laptop bag,9926189,2,hand_tuned,True,False,0.1626164,167,ltr_hand_tuned,True,False,0.79692453
laptop bag,7847574,16,hand_tuned,True,False,0.075975835,97,ltr_hand_tuned,True,False,0.81685454
laptop bag,9946313,18,hand_tuned,True,False,0.07535781,246,ltr_hand_tuned,True,False,0.76633877
laptop bag,9926125,159,hand_tuned,True,False,0.043792818,166,ltr_hand_tuned,True,False,0.79692453
Captain America,3548706,1,hand_tuned,True,False,0.6224804,2,ltr_hand_tuned,True,False,0.9979422
Captain America,19498673,5,hand_tuned,True,False,0.102442466,13,ltr_hand_tuned,True,False,0.88742304
Captain America,2815114,9,hand_tuned,True,False,0.085030414,47,ltr_hand_tuned,True,False,0.7765682
Captain America,3033036,14,hand_tuned,True,False,0.08502742,36,ltr_hand_tuned,True,False,0.7985529
Captain America,2833129,15,hand_tuned,True,False,0.0796757,35,ltr_hand_tuned,True,False,0.7985529
Captain America,3447653,16,hand_tuned,True,False,0.0796545,48,ltr_hand_tuned,True,False,0.7765682
Captain America,3033054,20,hand_tuned,True,False,0.074928574,49,ltr_hand_tuned,True,False,0.7765682
Captain America,1487671,38,hand_tuned,True,False,0.0048260405,414,ltr_hand_tuned,True,False,0.69833213
sony headphones,2197043,1,hand_tuned,True,False,204.00319,2,ltr_hand_tuned,True,False,1.2872325
sony headphones,2204196,5,hand_tuned,True,False,115.949684,28,ltr_hand_tuned,True,False,0.9792776
sony headphones,2197061,6,hand_tuned,True,False,111.807785,13,ltr_hand_tuned,True,False,1.0507733
sony headphones,2204211,7,hand_tuned,True,False,111.25914,29,ltr_hand_tuned,True,False,0.9792776
sony headphones,8964855,8,hand_tuned,True,False,93.84185,71,ltr_hand_tuned,True,False,0.8960118
sony headphones,9495263,10,hand_tuned,True,False,76.77618,33,ltr_hand_tuned,True,False,0.9705299
sony headphones,5335657,11,hand_tuned,True,False,74.24362,35,ltr_hand_tuned,True,False,0.96696174
sony headphones,8241422,12,hand_tuned,True,False,63.292202,22,ltr_hand_tuned,True,False,0.9952769
sony headphones,9236258,14,hand_tuned,True,False,48.0555,103,ltr_hand_tuned,True,False,0.86930424
sony headphones,3316072,21,hand_tuned,True,False,0.11031955,152,ltr_hand_tuned,True,False,0.8309005
sony headphones,9999165700050035,270,hand_tuned,True,False,0.004402827,485,ltr_hand_tuned,True,False,0.69833213
