query,sku,rank_ht,type_ht,found_ht,new_ht,score_ht,rank_ltr,type_ltr,found_ltr,new_ltr,score_ltr
laser printer,8668783,244,hand_tuned,True,False,0.011852542,41,ltr_hand_tuned,True,False,0.95891315
entourage,7046396,19,hand_tuned,True,False,0.05467627,2,ltr_hand_tuned,True,False,1.0521708
entourage,2635013,35,hand_tuned,True,False,0.049085367,5,ltr_hand_tuned,True,False,0.9490736
entourage,9930822,37,hand_tuned,True,False,0.04887889,21,ltr_hand_tuned,True,False,0.84224623
entourage,8929305,38,hand_tuned,True,False,0.04887449,22,ltr_hand_tuned,True,False,0.84224623
entourage,7805413,45,hand_tuned,True,False,0.046402626,13,ltr_hand_tuned,True,False,0.8687367
entourage,2783041,49,hand_tuned,True,False,0.040303636,26,ltr_hand_tuned,True,False,0.8351046
entourage,9322752,118,hand_tuned,True,False,2.2e-06,86,ltr_hand_tuned,True,False,0.7557279
entourage,7662095,124,hand_tuned,True,False,1.1e-06,61,ltr_hand_tuned,True,False,0.76616657
entourage,8234118,139,hand_tuned,True,False,1.1e-06,37,ltr_hand_tuned,True,False,0.8099264
gps,9530215,43,hand_tuned,True,False,5.4930196,38,ltr_hand_tuned,True,False,0.88853675
gps,9937316,206,hand_tuned,True,False,0.048872687,202,ltr_hand_tuned,True,False,0.76238835
gps,1089764,274,hand_tuned,True,False,0.045471262,2,ltr_hand_tuned,True,False,1.3095227
gps,9940655,275,hand_tuned,True,False,0.04545386,8,ltr_hand_tuned,True,False,1.11072
gps,2204266,277,hand_tuned,True,False,0.04545076,60,ltr_hand_tuned,True,False,0.83988243
gps,1620388,278,hand_tuned,True,False,0.04545026,59,ltr_hand_tuned,True,False,0.840939
gps,9333027,279,hand_tuned,True,False,0.04545006,95,ltr_hand_tuned,True,False,0.8007185
gps,3054074,328,hand_tuned,True,False,0.04544906,86,ltr_hand_tuned,True,False,0.8087563
gps,9670825,353,hand_tuned,True,False,0.045341354,19,ltr_hand_tuned,True,False,0.98810625
gps,3179472,355,hand_tuned,True,False,0.045334257,343,ltr_hand_tuned,True,False,0.71626925
gps,9944457,357,hand_tuned,True,False,0.045333754,144,ltr_hand_tuned,True,False,0.7770169
gps,2709123,395,hand_tuned,True,False,0.045333456,191,ltr_hand_tuned,True,False,0.7650911
gps,2032119,411,hand_tuned,True,False,0.045333456,166,ltr_hand_tuned,True,False,0.76735556
gps,2551084,416,hand_tuned,True,False,0.045333456,333,ltr_hand_tuned,True,False,0.71626925
gps,9927197,447,hand_tuned,True,False,0.04292283,6,ltr_hand_tuned,True,False,1.11072
gps,9263209,448,hand_tuned,True,False,0.042900473,96,ltr_hand_tuned,True,False,0.80064386
gps,1334083,449,hand_tuned,True,False,0.042894572,91,ltr_hand_tuned,True,False,0.8020457
gps,2192084,450,hand_tuned,True,False,0.04289287,386,ltr_hand_tuned,True,False,0.6919899
gps,2375574,451,hand_tuned,True,False,0.042892773,66,ltr_hand_tuned,True,False,0.83193946
gps,1297328,482,hand_tuned,True,False,0.042392876,28,ltr_hand_tuned,True,False,0.9343932
gps,1654578,486,hand_tuned,True,False,0.042284306,194,ltr_hand_tuned,True,False,0.7650911
gps,3245514,493,hand_tuned,True,False,0.042284206,44,ltr_hand_tuned,True,False,0.87721956
house,1550282,360,hand_tuned,True,False,0.040483095,2,ltr_hand_tuned,True,False,1.060747
house,1032158,361,hand_tuned,True,False,0.040482197,227,ltr_hand_tuned,True,False,0.7701187
dvd rw,6412553,60,hand_tuned,True,False,25.714434,22,ltr_hand_tuned,True,False,0.8827887
dvd rw,7141979,181,hand_tuned,True,False,5.6500297,90,ltr_hand_tuned,True,False,0.79692453
dvd rw,7506326,204,hand_tuned,True,False,4.24727,83,ltr_hand_tuned,True,False,0.80336857
dvd rw,1791213,205,hand_tuned,True,False,4.1854224,104,ltr_hand_tuned,True,False,0.7874714
dvd rw,7141844,213,hand_tuned,True,False,3.7918682,159,ltr_hand_tuned,True,False,0.76633877
dvd rw,5878972,339,hand_tuned,True,False,0.37193978,122,ltr_hand_tuned,True,False,0.7715992
Hp laptop,3439063,142,hand_tuned,True,False,0.030249272,102,ltr_hand_tuned,True,False,0.90244377
Hp laptop,2284864,149,hand_tuned,True,False,0.027138898,85,ltr_hand_tuned,True,False,0.9213296
Hp laptop,1636167,176,hand_tuned,True,False,0.02432759,92,ltr_hand_tuned,True,False,0.9192103
Hp laptop,9637558,220,hand_tuned,True,False,0.009902804,96,ltr_hand_tuned,True,False,0.9134761
Hp laptop,1458072,251,hand_tuned,True,False,0.0077519026,104,ltr_hand_tuned,True,False,0.9000035
Hp laptop,3569008,374,hand_tuned,True,False,0.005457869,180,ltr_hand_tuned,True,False,0.8469151
Hp laptop,3441359,387,hand_tuned,True,False,0.0053435564,82,ltr_hand_tuned,True,False,0.9216594
Hp laptop,1010396,397,hand_tuned,True,False,0.005259288,252,ltr_hand_tuned,True,False,0.7882971
Hp laptop,3674224,417,hand_tuned,True,False,0.005138977,153,ltr_hand_tuned,True,False,0.8627249
Hp laptop,3061339,435,hand_tuned,True,False,0.0050349045,329,ltr_hand_tuned,True,False,0.7351945
Hp laptop,3441137,450,hand_tuned,True,False,0.004893711,31,ltr_hand_tuned,True,False,0.99728155
Hp laptop,3569044,452,hand_tuned,True,False,0.00485564,126,ltr_hand_tuned,True,False,0.88325703
Hp laptop,3184708,458,hand_tuned,True,False,0.004823789,32,ltr_hand_tuned,True,False,0.99728155
Hp laptop,3441304,478,hand_tuned,True,False,0.004570411,118,ltr_hand_tuned,True,False,0.8853896
Hp laptop,3441428,485,hand_tuned,True,False,0.0045144632,117,ltr_hand_tuned,True,False,0.8853896
Hp laptop,3720363,498,hand_tuned,True,False,0.004368589,183,ltr_hand_tuned,True,False,0.8469151
windows xp,9497555,100,hand_tuned,True,False,0.10169025,3,ltr_hand_tuned,True,False,0.98617285
windows xp,9475007,158,hand_tuned,True,False,0.029674046,50,ltr_hand_tuned,True,False,0.79692453
windows xp,9382697,183,hand_tuned,True,False,0.010641963,10,ltr_hand_tuned,True,False,0.93760115
dvi adaptee,8469267,239,hand_tuned,True,True,0.0005714944,9,ltr_hand_tuned,True,True,0.89910454
canon,1980124,15,hand_tuned,True,False,364.5406,2,ltr_hand_tuned,True,False,1.0761851
canon,1987075,29,hand_tuned,True,False,204.26016,9,ltr_hand_tuned,True,False,0.94599384
canon,3098129,38,hand_tuned,True,False,134.62154,18,ltr_hand_tuned,True,False,0.9001611
canon,9778635,62,hand_tuned,True,False,24.204506,1,ltr_hand_tuned,True,False,1.2356086
canon,2044131,76,hand_tuned,True,False,3.1168368,4,ltr_hand_tuned,True,False,1.0070734
canon,1221963,84,hand_tuned,True,False,1.0229136,20,ltr_hand_tuned,True,False,0.8936654
canon,9542364,259,hand_tuned,True,False,0.042071037,150,ltr_hand_tuned,True,False,0.795316
canon,8976129,397,hand_tuned,True,False,0.037696935,30,ltr_hand_tuned,True,False,0.8779265
canon,9065174,462,hand_tuned,True,False,0.035686553,427,ltr_hand_tuned,True,False,0.73606014
canon,9216145,472,hand_tuned,True,False,0.035315067,147,ltr_hand_tuned,True,False,0.8020019
wireless router,1004986,71,hand_tuned,True,False,0.07918764,47,ltr_hand_tuned,True,False,0.96854734
wireless router,9769176,96,hand_tuned,True,False,0.07427261,2,ltr_hand_tuned,True,False,1.3672135
wireless router,9769228,98,hand_tuned,True,False,0.07427241,3,ltr_hand_tuned,True,False,1.3672135
wireless router,9826287,195,hand_tuned,True,False,0.05472182,5,ltr_hand_tuned,True,False,1.3671821
wireless router,3194844,196,hand_tuned,True,False,0.054668035,23,ltr_hand_tuned,True,False,1.0607706
wireless router,9678584,213,hand_tuned,True,False,0.054266784,194,ltr_hand_tuned,True,False,0.84458286
wireless router,9414671,215,hand_tuned,True,False,0.05326563,63,ltr_hand_tuned,True,False,0.94923407
wireless router,9770315,233,hand_tuned,True,False,0.05029711,11,ltr_hand_tuned,True,False,1.1581852
wireless router,1457301,239,hand_tuned,True,False,0.050293513,65,ltr_hand_tuned,True,False,0.9301897
wireless router,9770333,263,hand_tuned,True,False,0.046568222,7,ltr_hand_tuned,True,False,1.3224099
wireless router,2103504,293,hand_tuned,True,False,0.043357126,260,ltr_hand_tuned,True,False,0.79712397
wireless router,9770342,294,hand_tuned,True,False,0.043356724,20,ltr_hand_tuned,True,False,1.0737871
wireless router,9612883,319,hand_tuned,True,False,0.040573012,27,ltr_hand_tuned,True,False,1.0482498
wireless router,9737372,341,hand_tuned,True,False,0.038102638,126,ltr_hand_tuned,True,False,0.8943241
wireless router,2196035,351,hand_tuned,True,False,0.035961565,344,ltr_hand_tuned,True,False,0.74937564
wireless router,1730802,362,hand_tuned,True,False,0.034335826,91,ltr_hand_tuned,True,False,0.9014702
wireless router,8669915,364,hand_tuned,True,False,0.03398591,187,ltr_hand_tuned,True,False,0.85204357
wireless router,9706754,476,hand_tuned,True,False,0.006408082,312,ltr_hand_tuned,True,False,0.7711348
wireless router,1358356,478,hand_tuned,True,False,0.006238679,153,ltr_hand_tuned,True,False,0.8756194
wireless router,9928609,486,hand_tuned,True,False,0.0059904153,188,ltr_hand_tuned,True,False,0.8492919
wireless router,1678271,497,hand_tuned,True,False,0.005822611,56,ltr_hand_tuned,True,False,0.9561218
wireless router,9602713,498,hand_tuned,True,False,0.005822111,130,ltr_hand_tuned,True,False,0.88907236
pans labyrinth,8594461,20,hand_tuned,True,False,0.015228066,1,ltr_hand_tuned,True,False,1.1546798
pans labyrinth,8315343,28,hand_tuned,True,False,0.013252982,2,ltr_hand_tuned,True,False,1.0452055
pans labyrinth,9473429,60,hand_tuned,True,False,1.51181775e-05,19,ltr_hand_tuned,True,False,0.8291401
pans labyrinth,1511511,63,hand_tuned,True,False,1.268737e-05,43,ltr_hand_tuned,True,False,0.79344285
pans labyrinth,9820844,383,hand_tuned,True,False,4.1000003e-06,71,ltr_hand_tuned,True,False,0.7557279
Uncharted 3,3652529,21,hand_tuned,True,False,0.060058624,1,ltr_hand_tuned,True,False,1.1992216
Uncharted 3,2846034,100,hand_tuned,True,False,0.004284695,6,ltr_hand_tuned,True,False,1.0983613
Uncharted 3,8547888,101,hand_tuned,True,False,0.00428304,45,ltr_hand_tuned,True,False,0.8141521
Uncharted 3,1431298,126,hand_tuned,True,False,0.0008993616,11,ltr_hand_tuned,True,False,1.0112131
Uncharted 3,2173056,141,hand_tuned,True,False,0.0002764043,12,ltr_hand_tuned,True,False,0.9990377
Uncharted 3,1122187,218,hand_tuned,True,False,5.6123577e-06,135,ltr_hand_tuned,True,False,0.76633877
power inverter,2277325,27,hand_tuned,True,False,0.09383528,6,ltr_hand_tuned,True,False,0.9767689
power inverter,9889815,43,hand_tuned,True,False,0.0876151,25,ltr_hand_tuned,True,False,0.9009287
power inverter,9890174,51,hand_tuned,True,False,0.08761,23,ltr_hand_tuned,True,False,0.9009287
power inverter,9890077,52,hand_tuned,True,False,0.0876093,18,ltr_hand_tuned,True,False,0.9009287
power inverter,9890599,55,hand_tuned,True,False,0.08319272,26,ltr_hand_tuned,True,False,0.9009287
power inverter,9890447,56,hand_tuned,True,False,0.08319272,9,ltr_hand_tuned,True,False,0.93741953
power inverter,9890669,57,hand_tuned,True,False,0.08318472,34,ltr_hand_tuned,True,False,0.9009287
power inverter,9890369,59,hand_tuned,True,False,0.08318032,52,ltr_hand_tuned,True,False,0.88742304
power inverter,3346045,64,hand_tuned,True,False,0.08240147,28,ltr_hand_tuned,True,False,0.9009287
power inverter,9812327,67,hand_tuned,True,False,0.07507367,5,ltr_hand_tuned,True,False,0.9767689
dvr,9895549,38,hand_tuned,True,False,0.048253965,33,ltr_hand_tuned,True,False,0.82931656
dvr,9958432,63,hand_tuned,True,False,0.038723305,1,ltr_hand_tuned,True,False,1.035884
dvr,9642774,87,hand_tuned,True,False,0.015820093,84,ltr_hand_tuned,True,False,0.80336857
dvr,9119642,151,hand_tuned,True,False,0.0054407553,13,ltr_hand_tuned,True,False,0.88853675
dvr,1171961,205,hand_tuned,True,False,0.004055685,118,ltr_hand_tuned,True,False,0.78598386
dvr,3244597,382,hand_tuned,True,False,0.0007619963,353,ltr_hand_tuned,True,False,0.7441004
Tangled,2068098,38,hand_tuned,True,False,0.065635204,1,ltr_hand_tuned,True,False,1.1472344
Tangled,2068104,47,hand_tuned,True,False,0.062356338,2,ltr_hand_tuned,True,False,1.0657042
Tangled,1145381,48,hand_tuned,True,False,0.061087932,35,ltr_hand_tuned,True,False,0.86303663
Tangled,2068089,63,hand_tuned,True,False,0.050824482,3,ltr_hand_tuned,True,False,1.0521708
Seagate hard drive Mac,1831258,336,hand_tuned,True,True,0.001403054,101,ltr_hand_tuned,True,True,0.9240858
iPhone cases,2683176,25,hand_tuned,True,False,2.3385773,17,ltr_hand_tuned,True,False,0.89910454
iPhone cases,2683185,35,hand_tuned,True,False,0.6119056,28,ltr_hand_tuned,True,False,0.8890604
iPhone cases,2808035,119,hand_tuned,True,False,0.019451609,89,ltr_hand_tuned,True,False,0.82784384
iPhone cases,2381587,175,hand_tuned,True,False,0.0034993298,22,ltr_hand_tuned,True,False,0.89910454
iPhone cases,9796982,195,hand_tuned,True,False,0.0026760607,25,ltr_hand_tuned,True,False,0.88907236
iPhone cases,1155466,237,hand_tuned,True,False,0.0020775401,88,ltr_hand_tuned,True,False,0.82822955
iPhone cases,1273977,263,hand_tuned,True,False,0.0020767401,81,ltr_hand_tuned,True,False,0.8330656
iPhone cases,9136179,280,hand_tuned,True,False,0.0019170135,2,ltr_hand_tuned,True,False,1.0751868
iPhone cases,9347389,282,hand_tuned,True,False,0.0019140253,7,ltr_hand_tuned,True,False,0.9602823
iPhone cases,2614108,283,hand_tuned,True,False,0.0019137255,132,ltr_hand_tuned,True,False,0.79344285
iPhone cases,2642128,298,hand_tuned,True,False,0.0019129254,168,ltr_hand_tuned,True,False,0.7842403
iPhone cases,2975144,326,hand_tuned,True,False,0.0019129254,101,ltr_hand_tuned,True,False,0.8246173
iPhone cases,3721653,338,hand_tuned,True,False,0.0019129254,6,ltr_hand_tuned,True,False,0.9602823
iPhone cases,2975153,340,hand_tuned,True,False,0.0019129254,103,ltr_hand_tuned,True,False,0.8246173
iPhone cases,2975199,341,hand_tuned,True,False,0.0019129254,82,ltr_hand_tuned,True,False,0.8330656
iPhone cases,2975171,343,hand_tuned,True,False,0.0019129254,169,ltr_hand_tuned,True,False,0.7842403
iPhone cases,2614056,373,hand_tuned,True,False,0.0017749731,287,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2128054,374,hand_tuned,True,False,0.0017749731,122,ltr_hand_tuned,True,False,0.80075675
iPhone cases,2490092,377,hand_tuned,True,False,0.001774173,63,ltr_hand_tuned,True,False,0.8469151
iPhone cases,1806067,379,hand_tuned,True,False,0.001774173,367,ltr_hand_tuned,True,False,0.7228852
iPhone cases,1256464,381,hand_tuned,True,False,0.001773873,358,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2629886,384,hand_tuned,True,False,0.001773473,325,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2705039,385,hand_tuned,True,False,0.001773473,121,ltr_hand_tuned,True,False,0.8013199
iPhone cases,2158036,390,hand_tuned,True,False,0.001773473,59,ltr_hand_tuned,True,False,0.85922885
iPhone cases,2645213,403,hand_tuned,True,False,0.001773073,270,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2614092,424,hand_tuned,True,False,0.001773073,289,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2645701,442,hand_tuned,True,False,0.001773073,305,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2646819,459,hand_tuned,True,False,0.001773073,322,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2629731,461,hand_tuned,True,False,0.001773073,324,ltr_hand_tuned,True,False,0.7228852
iPhone cases,2629777,462,hand_tuned,True,False,0.001773073,99,ltr_hand_tuned,True,False,0.8246173
iPhone cases,1335425,477,hand_tuned,True,False,0.001773073,340,ltr_hand_tuned,True,False,0.7228852
ozzy osbourne,4790961,4,hand_tuned,True,False,0.13468517,1,ltr_hand_tuned,True,False,1.15619
ozzy osbourne,2466096,193,hand_tuned,True,False,1.8e-06,72,ltr_hand_tuned,True,False,0.76633877
ozzy osbourne,4660726,199,hand_tuned,True,False,1.8e-06,6,ltr_hand_tuned,True,False,1.0105665
ozzy osbourne,4542356,204,hand_tuned,True,False,1.8e-06,9,ltr_hand_tuned,True,False,0.9647542
cordless phones,2234072,87,hand_tuned,True,False,0.06727586,23,ltr_hand_tuned,True,False,0.97211593
cordless phones,2744082,197,hand_tuned,True,False,0.018615808,8,ltr_hand_tuned,True,False,1.0571094
sean kingston,9469096,406,hand_tuned,True,False,5.9e-06,7,ltr_hand_tuned,True,False,0.9559632
iPhone 4 cases,1776227,23,hand_tuned,True,False,21.348515,9,ltr_hand_tuned,True,False,0.96965265
iPhone 4 cases,2683176,47,hand_tuned,True,False,2.0220747,29,ltr_hand_tuned,True,False,0.9076515
iPhone 4 cases,2683185,55,hand_tuned,True,False,0.5426438,43,ltr_hand_tuned,True,False,0.8890604
iPhone 4 cases,2023379,58,hand_tuned,True,False,0.21494572,36,ltr_hand_tuned,True,False,0.89910454
iPhone 4 cases,2808035,172,hand_tuned,True,False,0.017173383,115,ltr_hand_tuned,True,False,0.82784384
iPhone 4 cases,2705039,241,hand_tuned,True,False,0.0045150327,80,ltr_hand_tuned,True,False,0.8414646
iPhone 4 cases,2871325,275,hand_tuned,True,False,0.0036538579,98,ltr_hand_tuned,True,False,0.8348655
iPhone 4 cases,1155439,291,hand_tuned,True,False,0.0032999208,117,ltr_hand_tuned,True,False,0.82784384
iPhone 4 cases,2589505,299,hand_tuned,True,False,0.0032106575,105,ltr_hand_tuned,True,False,0.8348655
iPhone 4 cases,3046312,300,hand_tuned,True,False,0.0031957685,215,ltr_hand_tuned,True,False,0.783351
iPhone 4 cases,3046454,301,hand_tuned,True,False,0.0031957685,103,ltr_hand_tuned,True,False,0.8348655
iPhone 4 cases,1155466,321,hand_tuned,True,False,0.0029085479,88,ltr_hand_tuned,True,False,0.8366147
iPhone 4 cases,2381587,324,hand_tuned,True,False,0.0028947396,34,ltr_hand_tuned,True,False,0.9076515
iPhone 4 cases,1262183,421,hand_tuned,True,False,0.0017155902,201,ltr_hand_tuned,True,False,0.78741467
iPhone 4 cases,1256419,430,hand_tuned,True,False,0.0017001169,416,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,2961733,431,hand_tuned,True,False,0.0017001169,171,ltr_hand_tuned,True,False,0.79344285
iPhone 4 cases,2091741,433,hand_tuned,True,False,0.001674674,170,ltr_hand_tuned,True,False,0.79344285
iPhone 4 cases,1273977,434,hand_tuned,True,False,0.0016728275,82,ltr_hand_tuned,True,False,0.8414646
iPhone 4 cases,2975144,435,hand_tuned,True,False,0.0016721433,123,ltr_hand_tuned,True,False,0.8246173
iPhone 4 cases,2975153,436,hand_tuned,True,False,0.0016721433,124,ltr_hand_tuned,True,False,0.8246173
iPhone 4 cases,2975199,437,hand_tuned,True,False,0.0016721433,83,ltr_hand_tuned,True,False,0.8414646
iPhone 4 cases,2975171,438,hand_tuned,True,False,0.0016721433,211,ltr_hand_tuned,True,False,0.7842403
iPhone 4 cases,2684069,440,hand_tuned,True,False,0.0016134174,381,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,2672113,441,hand_tuned,True,False,0.0016134174,282,ltr_hand_tuned,True,False,0.74937564
iPhone 4 cases,2533052,447,hand_tuned,True,False,0.0016130175,212,ltr_hand_tuned,True,False,0.783351
iPhone 4 cases,2642085,449,hand_tuned,True,False,0.0016130175,391,ltr_hand_tuned,True,False,0.69833213
iPhone 4 cases,2642128,450,hand_tuned,True,False,0.0016130175,210,ltr_hand_tuned,True,False,0.7842403
iPhone 4 cases,3046533,466,hand_tuned,True,False,0.0016130175,104,ltr_hand_tuned,True,False,0.8348655
play station,2891051,50,hand_tuned,True,False,112.52068,13,ltr_hand_tuned,True,False,0.88853675
play station,3061366,51,hand_tuned,True,False,112.07239,50,ltr_hand_tuned,True,False,0.8099264
play station,2173056,85,hand_tuned,True,False,2.1589491,5,ltr_hand_tuned,True,False,0.9990377
play station,2095647,94,hand_tuned,True,False,0.8664854,72,ltr_hand_tuned,True,False,0.79692453
play station,14702217,129,hand_tuned,True,False,0.07899419,15,ltr_hand_tuned,True,False,0.88742304
play station,1229028,209,hand_tuned,True,False,0.07750056,116,ltr_hand_tuned,True,False,0.76633877
play station,2758067,331,hand_tuned,True,False,0.07189386,28,ltr_hand_tuned,True,False,0.8099264
led zeppelin,5434452,3,hand_tuned,True,False,0.11170114,1,ltr_hand_tuned,True,False,1.15619
led zeppelin,413270,13,hand_tuned,True,False,0.103623524,3,ltr_hand_tuned,True,False,1.15619
led zeppelin,413252,16,hand_tuned,True,False,0.10361462,4,ltr_hand_tuned,True,False,1.0662546
led zeppelin,8581171,230,hand_tuned,True,False,1.09e-05,6,ltr_hand_tuned,True,False,1.0105665
Sony braviaa,9770715,162,hand_tuned,True,True,0.00032047415,57,ltr_hand_tuned,True,True,0.8320112
Sony  mhc,9846696,169,hand_tuned,True,True,0.00016362371,100,ltr_hand_tuned,True,True,0.79692453
cd changer,4521636,46,hand_tuned,True,False,0.049079236,2,ltr_hand_tuned,True,False,0.97465986
cd changer,7859515,63,hand_tuned,True,False,0.04471636,3,ltr_hand_tuned,True,False,0.96941036
hd-dvd,8696191,152,hand_tuned,True,False,0.0978036,33,ltr_hand_tuned,True,False,0.8811253
hd-dvd,8698484,153,hand_tuned,True,False,0.0978036,111,ltr_hand_tuned,True,False,0.84224623
hd-dvd,8333136,173,hand_tuned,True,False,0.09163019,58,ltr_hand_tuned,True,False,0.8785404
james bond,9061702,90,hand_tuned,True,False,0.07218277,60,ltr_hand_tuned,True,False,0.88742304
james bond,8021133,95,hand_tuned,True,False,0.071825504,83,ltr_hand_tuned,True,False,0.8843493
james bond,9058244,105,hand_tuned,True,False,0.062383983,3,ltr_hand_tuned,True,False,1.0206546
james bond,9058057,108,hand_tuned,True,False,0.059766762,91,ltr_hand_tuned,True,False,0.84224623
james bond,3245029,165,hand_tuned,True,False,0.0006713823,21,ltr_hand_tuned,True,False,0.88853675
Docking stations,3316142,21,hand_tuned,True,False,0.020537702,4,ltr_hand_tuned,True,False,1.0975168
Docking stations,9728489,439,hand_tuned,True,False,8.263532e-06,370,ltr_hand_tuned,True,False,0.71666735
vcr,7073542,45,hand_tuned,True,False,0.06627307,14,ltr_hand_tuned,True,False,0.86112213
vcr,1539787,189,hand_tuned,True,False,0.039525792,141,ltr_hand_tuned,True,False,0.76532114
vcr,8696299,217,hand_tuned,True,False,0.0376294,16,ltr_hand_tuned,True,False,0.83615243
bluetooth headsets,9372332,19,hand_tuned,True,False,5.3335395,5,ltr_hand_tuned,True,False,1.1836969
bluetooth headsets,1902051,58,hand_tuned,True,False,0.016418926,7,ltr_hand_tuned,True,False,1.1624837
bluetooth headsets,1247988,60,hand_tuned,True,False,0.016416727,35,ltr_hand_tuned,True,False,0.99284166
bluetooth headsets,2992183,62,hand_tuned,True,False,0.016415628,47,ltr_hand_tuned,True,False,0.970957
bluetooth headsets,2235275,67,hand_tuned,True,False,0.016414529,43,ltr_hand_tuned,True,False,0.970957
bluetooth headsets,2336042,104,hand_tuned,True,False,0.015092635,9,ltr_hand_tuned,True,False,1.1199878
bluetooth headsets,1246352,160,hand_tuned,True,False,0.013967784,140,ltr_hand_tuned,True,False,0.9009287
bluetooth headsets,1415388,166,hand_tuned,True,False,0.013967784,164,ltr_hand_tuned,True,False,0.9009287
bluetooth headsets,1415715,167,hand_tuned,True,False,0.013967784,166,ltr_hand_tuned,True,False,0.9009287
bluetooth headsets,9735116,217,hand_tuned,True,False,0.008108833,1,ltr_hand_tuned,True,False,1.33057
bluetooth headsets,8781348,494,hand_tuned,True,False,0.00034912463,183,ltr_hand_tuned,True,False,0.8956887
samsung 21.5,2363503,81,hand_tuned,True,True,0.012193623,4,ltr_hand_tuned,True,True,1.0452055
satelite radio,1166993,124,hand_tuned,True,False,1.2786091e-05,9,ltr_hand_tuned,True,False,0.87382823
satelite radio,9342106,141,hand_tuned,True,False,1.1581485e-05,134,ltr_hand_tuned,True,False,0.76616657
satelite radio,7897001,166,hand_tuned,True,False,1.0349967e-05,78,ltr_hand_tuned,True,False,0.7775074
Photo frame,9555698,34,hand_tuned,True,False,0.08926097,1,ltr_hand_tuned,True,False,1.1325622
Photo frame,1635186,149,hand_tuned,True,False,0.0742479,42,ltr_hand_tuned,True,False,0.9293684
Photo frame,9823687,163,hand_tuned,True,False,0.07423189,8,ltr_hand_tuned,True,False,1.0240561
Photo frame,2863614,218,hand_tuned,True,False,0.063973464,186,ltr_hand_tuned,True,False,0.83995354
sony camera,3187031,43,hand_tuned,True,False,0.9101062,27,ltr_hand_tuned,True,False,0.96725065
sony camera,9772225,253,hand_tuned,True,False,0.0067747915,100,ltr_hand_tuned,True,False,0.8348655
sony camera,9771887,278,hand_tuned,True,False,0.0052406937,175,ltr_hand_tuned,True,False,0.76633877
sony camera,8603111,383,hand_tuned,True,False,0.00402365,38,ltr_hand_tuned,True,False,0.9333189
sony camera,9778635,494,hand_tuned,True,False,0.0034597642,12,ltr_hand_tuned,True,False,1.029478
laptop bag,8740142,187,hand_tuned,True,False,0.028884692,186,ltr_hand_tuned,True,False,0.7874714
laptop bag,1627345,230,hand_tuned,True,False,0.0075428467,150,ltr_hand_tuned,True,False,0.80480623
laptop bag,7689281,241,hand_tuned,True,False,0.0055450955,4,ltr_hand_tuned,True,False,1.0161656
laptop bag,8488291,270,hand_tuned,True,False,0.0028793293,174,ltr_hand_tuned,True,False,0.79692453
laptop bag,9477096,286,hand_tuned,True,False,0.0017739971,280,ltr_hand_tuned,True,False,0.7557279
laptop bag,8219304,354,hand_tuned,True,False,0.00022803225,92,ltr_hand_tuned,True,False,0.8216627
laptop bag,9306832,391,hand_tuned,True,False,1.9860763e-05,165,ltr_hand_tuned,True,False,0.79692453
laptop bag,1166802,402,hand_tuned,True,False,1.2681541e-05,315,ltr_hand_tuned,True,False,0.7481067
laptop bag,2808441,404,hand_tuned,True,False,9.822146e-06,172,ltr_hand_tuned,True,False,0.79692453
laptop bag,1166793,434,hand_tuned,True,False,7.68154e-06,314,ltr_hand_tuned,True,False,0.7481067
laptop bag,9899554,435,hand_tuned,True,False,7.68154e-06,316,ltr_hand_tuned,True,False,0.7481067
Captain America,2809431,13,hand_tuned,True,False,0.08502742,4,ltr_hand_tuned,True,False,0.9723748
Captain America,3548715,19,hand_tuned,True,False,0.07506982,1,ltr_hand_tuned,True,False,1.1353848
Captain America,3548724,22,hand_tuned,True,False,0.07115045,3,ltr_hand_tuned,True,False,0.9979422
Captain America,2921954,23,hand_tuned,True,False,0.06696791,19,ltr_hand_tuned,True,False,0.82667446
sony headphones,2197089,2,hand_tuned,True,False,184.1703,1,ltr_hand_tuned,True,False,1.3068373
sony headphones,2204105,9,hand_tuned,True,False,89.71376,7,ltr_hand_tuned,True,False,1.1418456
sony headphones,2204169,135,hand_tuned,True,False,0.011279504,21,ltr_hand_tuned,True,False,1.0035975
sony headphones,2968044,143,hand_tuned,True,False,0.010029093,86,ltr_hand_tuned,True,False,0.8843493
sony headphones,2968035,144,hand_tuned,True,False,0.010023893,5,ltr_hand_tuned,True,False,1.1586528
sony headphones,2512378,146,hand_tuned,True,False,0.010020292,58,ltr_hand_tuned,True,False,0.9166113
sony headphones,2515083,148,hand_tuned,True,False,0.010020292,132,ltr_hand_tuned,True,False,0.8368039
sony headphones,8703389,187,hand_tuned,True,False,0.0070097153,69,ltr_hand_tuned,True,False,0.8960118
sony headphones,3316133,211,hand_tuned,True,False,0.006466128,18,ltr_hand_tuned,True,False,1.013475
