query,sku,rank_simple,type_simple,found_simple,new_simple,score_simple,rank_ltr,type_ltr,found_ltr,new_ltr,score_ltr
iPhone 4 cases,3233131,369,simple,True,False,15.316027,456,ltr_simple,True,False,0.69833213
iPhone 4 cases,3725859,421,simple,True,False,15.285679,499,ltr_simple,True,False,0.660663
led zeppelin,2431107,146,simple,True,False,0.079,246,ltr_simple,True,False,0.7557279
cd changer,1676121,7,simple,True,False,589.98804,32,ltr_simple,True,False,0.8266069
cd changer,17953519,109,simple,True,False,60.555706,475,ltr_simple,True,False,0.69833213
cd changer,19202752,150,simple,True,False,46.576637,483,ltr_simple,True,False,0.69833213
cd changer,8761627,268,simple,True,False,8.707409,476,ltr_simple,True,False,0.69833213
hd-dvd,8631634,291,simple,True,False,813.4158,463,ltr_simple,True,False,0.7228852
james bond,2672495,88,simple,True,False,756.39465,100,ltr_simple,True,False,0.82667446
james bond,1170835,149,simple,True,False,32.400383,181,ltr_simple,True,False,0.73474276
vcr,7073542,1,simple,True,False,662.7307,14,ltr_simple,True,False,0.86112213
vcr,9571643,27,simple,True,False,495.1783,496,ltr_simple,True,False,0.6781366
vcr,8971008,109,simple,True,False,416.3756,474,ltr_simple,True,False,0.7154783
vcr,9338148,227,simple,True,False,328.86337,479,ltr_simple,True,False,0.7118939
bluetooth headsets,2538181,10,simple,True,False,180.01306,65,ltr_simple,True,False,0.9389178
bluetooth headsets,3217364,17,simple,True,False,164.25627,144,ltr_simple,True,False,0.9009287
bluetooth headsets,1247988,19,simple,True,False,164.16727,33,ltr_simple,True,False,0.99284166
bluetooth headsets,2992183,21,simple,True,False,164.15628,44,ltr_simple,True,False,0.970957
bluetooth headsets,2769719,26,simple,True,False,164.14528,180,ltr_simple,True,False,0.88742304
bluetooth headsets,2235275,27,simple,True,False,164.14528,40,ltr_simple,True,False,0.970957
bluetooth headsets,9446897,109,simple,True,False,139.68884,181,ltr_simple,True,False,0.88742304
bluetooth headsets,1415824,111,simple,True,False,139.68884,161,ltr_simple,True,False,0.9009287
bluetooth headsets,1246352,127,simple,True,False,139.67784,134,ltr_simple,True,False,0.9009287
bluetooth headsets,1415388,134,simple,True,False,139.67784,158,ltr_simple,True,False,0.9009287
bluetooth headsets,1415715,135,simple,True,False,139.67784,160,ltr_simple,True,False,0.9009287
satelite radio,1271615,7,simple,True,False,0.21386054,423,ltr_simple,True,False,0.73134077
satelite radio,9530215,8,simple,True,False,0.19825517,10,ltr_simple,True,False,0.8674004
satelite radio,8052901,9,simple,True,False,0.17156371,493,ltr_simple,True,False,0.6928388
satelite radio,1265984,10,simple,True,False,0.16625516,267,ltr_simple,True,False,0.7557279
satelite radio,9244427,18,simple,True,False,0.12325516,219,ltr_simple,True,False,0.7557279
satelite radio,1265766,19,simple,True,False,0.12325516,265,ltr_simple,True,False,0.7557279
satelite radio,9342106,31,simple,True,False,0.11581485,116,ltr_simple,True,False,0.76616657
satelite radio,8300705,33,simple,True,False,0.11225516,499,ltr_simple,True,False,0.6926199
satelite radio,7897001,57,simple,True,False,0.103499666,62,ltr_simple,True,False,0.7775074
Photo frame,1175215,103,simple,True,False,786.44507,173,ltr_simple,True,False,0.83995354
sony camera,9772225,24,simple,True,False,67.74792,126,ltr_simple,True,False,0.8348655
the bigs,9367534,9,simple,True,False,827.19934,462,ltr_simple,True,False,0.79620385
laptop bag,9477096,139,simple,True,False,17.739971,144,ltr_simple,True,False,0.7557279
laptop bag,1166802,185,simple,True,False,0.12681541,203,ltr_simple,True,False,0.7481067
Captain America,19498673,4,simple,True,False,1024.4247,13,ltr_simple,True,False,0.88742304
Captain America,2815114,6,simple,True,False,850.30414,37,ltr_simple,True,False,0.7765682
Captain America,3033036,11,simple,True,False,850.2742,28,ltr_simple,True,False,0.7985529
Captain America,2833129,12,simple,True,False,796.75696,27,ltr_simple,True,False,0.7985529
Captain America,3447653,13,simple,True,False,796.545,38,ltr_simple,True,False,0.7765682
Captain America,3033054,17,simple,True,False,749.2857,39,ltr_simple,True,False,0.7765682
Captain America,1487671,30,simple,True,False,48.260403,414,ltr_simple,True,False,0.69833213
sony headphones,2204169,6,simple,True,False,112.79504,22,ltr_simple,True,False,1.0035975
sony headphones,2968044,11,simple,True,False,100.29093,88,ltr_simple,True,False,0.8843493
sony headphones,2512378,15,simple,True,False,100.20293,61,ltr_simple,True,False,0.9166113
sony headphones,2515083,17,simple,True,False,100.20293,129,ltr_simple,True,False,0.8368039
sony headphones,8964855,50,simple,True,False,78.05506,72,ltr_simple,True,False,0.8960118
sony headphones,8703389,51,simple,True,False,70.09715,70,ltr_simple,True,False,0.8960118
sony headphones,9999165700050035,123,simple,True,False,44.02827,481,ltr_simple,True,False,0.69833213
sony headphones,9227561,138,simple,True,False,39.752213,169,ltr_simple,True,False,0.8141521
