,query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id,name_match,grade
8062,samsung,2128142,10,10.0,724,2128142,fake,2907,0.0,0.0
4935,apple imac,2658095,12,2.0,42,2658095,fake,1788,11.103085,0.0
4132,Tom Tom,9927197,12,2.0,58,9927197,fake,1526,0.0,0.0
7891,ps3 games,9902392,14,1.0,165,9902392,fake,2838,0.0,0.0
7807,print server,8791319,26,1.0,61,8791319,fake,2822,0.0,0.0
8891,verizon,2507472,11,2.0,122,2507472,fake,3207,8.731414,0.0
252,Amazon kindle,2506094,18,2.0,102,2506094,fake,117,16.223415,0.0
6408,i pad 2,1945531,43,1.0,96,1945531,fake,2337,2.33455,0.0
7042,laptop case,9926189,11,2.0,192,9926189,fake,2517,8.98687,0.0
4663,Xbox,1069212,61,2.0,502,1069212,fake,1703,6.065162,0.0
7033,laptop,9325367,10,28.0,2126,9325367,fake,2513,0.0,0.0
384,Asus,2701449,11,15.0,1080,2701449,fake,163,0.0,0.0
3933,Starcraft,8719899,15,2.0,55,8719899,fake,1443,10.281595,0.0
9190,xbox 360 controller,1624065,10,3.0,94,1624065,fake,3295,20.830757,0.0
4174,Toshiba satellite,2969477,22,1.0,92,2969477,fake,1538,7.195945,0.0
2707,Modern family,1195958,40,2.0,129,1195958,fake,978,8.405513,0.0
6382,htc evo 3d,2817051,43,1.0,132,2817051,fake,2326,21.016853,0.0
8119,samsung infuse case,2835039,14,1.0,33,2835039,fake,2926,16.4489,0.0
698,Bose,7997368,23,19.0,1584,7997368,fake,260,7.5068827,0.0
6015,gameshark,9394265,14,1.0,49,9394265,fake,2204,0.0,0.0
6871,jeff dunham,19449492,11,2.0,74,19449492,fake,2466,15.887949,0.0
5106,beats solo,9836718,10,1.0,34,9836718,fake,1842,11.464076,0.0
3179,Printers,1254402,10,10.0,509,1254402,fake,1187,0.0,0.0
8363,sound bar,9770697,48,1.0,326,9770697,fake,3017,0.0,0.0
4220,Transformers 3,3247036,36,2.0,419,3247036,fake,1553,6.8836985,0.0
7475,netbook,3503155,26,6.0,603,3503155,fake,2674,4.940318,0.0
5696,droid,3122039,14,2.0,76,3122039,fake,2066,6.620739,0.0
9189,xbox 360 console,9911772,41,5.0,616,9911772,fake,3294,0.0,0.0
6974,krayzie bone,3082329,13,1.0,26,3082329,fake,2501,0.0,0.0
6,1196499,1196499,141,1.0,186,1196499,fake,4,0.0,0.75
4490,Wd tv,9945474,10,1.0,26,9945474,fake,1644,12.29595,0.0
3040,Pioneer,1733053,27,1.0,349,1733053,fake,1139,3.8662567,0.0
3253,Ps3 headset,2389759,31,2.0,267,2389759,fake,1198,6.4356146,0.0
2493,Mac book,1534115,66,3.0,590,1534115,fake,908,0.0,0.0
2100,Jane eyre,2958056,25,1.0,51,2958056,fake,791,15.808538,0.0
490,Beats by dr dre,9492426,74,2.0,538,9492426,fake,201,20.60225,0.0
1186,Dr dre beats,9710711,10,10.0,313,9710711,fake,452,19.465797,0.0
4252,True blood,2350148,17,4.0,122,2350148,fake,1568,9.35001,0.0
2621,Married with children,3438586,18,1.0,25,3438586,fake,948,13.121062,0.0
8241,skull candy,9251105,31,1.0,281,9251105,fake,2980,0.0,0.0
1735,Headphones,9182779,12,23.0,1651,9182779,fake,666,0.0,0.0
3716,Sons of anarchy,2960343,257,1.0,489,2960343,fake,1369,11.062452,0.75
6338,hp tablet,2842092,430,2.0,1468,2842092,fake,2313,0.0,0.75
301,Apple,9119759,19,12.0,1638,9119759,fake,129,2.4642277,0.0
1934,IPod,9225411,10,2.0,55,9225411,fake,738,3.63972,0.0
4926,apple,3108109,22,9.0,769,3108109,fake,1785,0.0,0.0
361,Apple tv,1257136,38,3.0,1106,1257136,fake,155,5.9458327,0.0
7551,nirvana,3511057,31,2.0,149,3511057,fake,2708,8.793466,0.0
3775,Sony laptop,2794165,35,3.0,543,2794165,fake,1390,5.589755,0.0
3634,Sirius,1166875,14,4.0,154,1166875,fake,1343,0.0,0.0
2369,Laptops,3196032,24,21.0,2607,3196032,fake,863,0.0,0.0
2437,Lion king,2864446,21,7.0,904,2864446,fake,891,11.367494,0.0
1490,Gears of War 3,2873059,12,1.0,25,2873059,fake,578,13.46702,0.0
8405,spooky buddies,3100046,10,1.0,22,3100046,fake,3032,14.99863,0.0
7770,portable hard drive,1251981,20,1.0,152,1251981,fake,2807,9.652148,0.0
3860,Soundbar,1552086,11,6.0,251,1552086,fake,1413,7.338435,0.0
1357,Fast Five,3415337,13,2.0,50,3415337,fake,520,11.004793,0.0
3355,Refrigerator,8726284,12,8.0,372,8726284,fake,1235,4.847209,0.0
3400,Roku,2141036,111,3.0,1009,2141036,fake,1253,10.42219,0.5
3080,Playstation,3061366,14,2.0,151,3061366,fake,1156,7.2492642,0.0
1756,Heartbeats,2800033,14,2.0,45,2800033,fake,669,7.696905,0.0
3644,Skull candy,2132048,14,6.0,473,2132048,fake,1346,0.0,0.0
548,Beauty and the beast,9930012,11,1.0,31,9930012,fake,212,12.817514,0.0
7749,portable dvd,2238254,15,5.0,243,2238254,fake,2804,6.3102922,0.0
4969,archos,3260028,24,1.0,153,3260028,fake,1801,0.0,0.0
4091,The walking dead,3132081,20,2.0,61,3132081,fake,1505,9.147457,0.0
4782,Young the giant,1773663,30,1.0,38,1773663,fake,1733,16.45669,0.0
5765,dvd recorder,9789843,33,1.0,143,9789843,fake,2095,5.73038,0.0
1246,Dvd recorder,9789843,11,1.0,24,9789843,fake,475,5.73038,0.0
5625,digital converter box,1953594,22,2.0,66,1953594,fake,2035,17.16498,0.0
7964,receiver,2022273,11,5.0,323,2022273,fake,2870,4.8423634,0.0
4918,apple,1535836,25,6.0,769,1535836,fake,1785,2.6581287,0.0
1288,Earbuds,8964864,10,3.0,145,8964864,fake,487,0.0,0.0
3608,Sharp 60,2009333,16,2.0,64,2009333,fake,1329,11.331271,0.0
5218,boost mobile,1414591,19,3.0,273,1414591,fake,1879,13.548656,0.0
5371,car audio,2045097,10,5.0,369,2045097,fake,1932,0.0,0.0
2391,Lenovo,2762943,50,2.0,464,2762943,fake,870,4.4580135,0.0
3382,Rescue me,8815972,10,3.0,103,8815972,fake,1244,9.233035,0.0
4417,Video capture,9714459,10,1.0,31,9714459,fake,1620,12.102948,0.0
5854,evo shift,1768561,36,1.0,66,1768561,fake,2139,15.7601385,0.0
6035,gateway,2804985,23,3.0,275,2804985,fake,2213,3.4457474,0.0
8214,shure,1118988,17,2.0,121,1118988,fake,2972,10.302994,0.0
2513,Mac books,9755322,21,1.0,61,9755322,fake,911,0.0,0.0
654,Bluetooth keyboard,1895069,17,1.0,59,1895069,fake,247,11.625457,0.0
2610,Madden 2012,2375201,109,1.0,140,2375201,fake,941,9.190647,0.5
1653,Harry potter,19057371,11,3.0,170,19057371,fake,648,10.0503025,0.0
5855,evo shift,2739009,11,2.0,66,2739009,fake,2139,13.045592,0.0
5007,asus pad,2475916,12,1.0,24,2475916,fake,1812,10.675796,0.0
89,2930088,2930088,28,1.0,29,2930088,fake,35,0.0,0.0
1704,Head phones,9040021,13,4.0,281,9040021,fake,663,0.0,0.0
6639,iPod touch,9913282,16,5.0,1362,9913282,fake,2395,7.41164,0.0
4274,Turtle beach,3512108,13,15.0,811,3512108,fake,1573,9.845508,0.0
3908,Star wars,3031171,25,9.0,2669,3031171,fake,1432,0.0,0.0
5471,coffee maker,3891818,13,1.0,94,3891818,fake,1973,6.494685,0.0
7966,receiver,2052194,61,1.0,323,2052194,fake,2870,5.7846127,0.0
3627,Sims,9135946,17,1.0,100,9135946,fake,1340,9.47936,0.0
1764,Hello kitty,1262183,38,1.0,389,1262183,fake,671,11.79408,0.0
6007,gameboy,9503584,10,2.0,55,9503584,fake,2201,0.0,0.0
2431,Linksys router,2225047,15,1.0,49,2225047,fake,889,11.836522,0.0
4019,Tablets,1331156,20,8.0,1026,1331156,fake,1473,0.0,0.0
3363,Remote,1088064,10,3.0,118,1088064,fake,1237,7.085949,0.0
4027,Tablets,2817582,43,6.0,1026,2817582,fake,1473,0.0,0.0
6513,iPhone,1230537,15,8.0,721,1230537,fake,2362,5.4912252,0.0
3597,Shark,2037854,11,1.0,50,2037854,fake,1326,7.5292387,0.0
3978,Supernatural,9460601,16,5.0,375,9460601,fake,1461,7.296054,0.0
1633,Hard drive,1252007,10,8.0,331,1252007,fake,641,6.0763407,0.0
2911,Noise canceling headphones,8964855,15,1.0,55,8964855,fake,1080,23.930069,0.0
9139,world of warcraft,1489324,10,5.0,130,1489324,fake,3285,12.779974,0.0
3270,Psp,3196078,53,2.0,405,3196078,fake,1203,6.234599,0.0
5798,dyson,1635292,16,2.0,226,1635292,fake,2108,7.3746357,0.0
7800,powermat,1273913,10,3.0,64,1273913,fake,2818,11.595041,0.0
8928,voice recorder,1237488,12,5.0,220,1237488,fake,3220,12.36159,0.0
8396,speakers,9382232,19,3.0,542,9382232,fake,3028,4.8494263,0.0
8387,speaker stand,5590489,24,1.0,105,5590489,fake,3025,11.256117,0.0
4536,Wifi router,2225047,13,1.0,49,2225047,fake,1662,5.6828527,0.0
854,Capacitor,1086136,14,1.0,42,1086136,fake,322,8.160945,0.0
5878,external harddrive,1251981,20,1.0,140,1251981,fake,2145,3.8781576,0.0
381,Asus,2634102,20,11.0,1080,2634102,fake,163,4.292557,0.0
672,Boost mobile,2769054,18,5.0,298,2769054,fake,255,14.310869,0.0
2639,Microphone,1493587,14,3.0,253,1493587,fake,958,7.486416,0.0
1402,Foo fighters,2637288,10,1.0,46,2637288,fake,538,18.340336,0.0
8436,star wars blu ray,3201566,60,2.0,308,3201566,fake,3042,15.311609,0.0
7851,projector,9809483,11,11.0,742,9809483,fake,2829,7.39674,0.0
8897,vhs to dvd,9213656,14,1.0,23,9213656,fake,3210,5.4015565,0.0
1692,Hdmi cables,9343061,12,2.0,129,9343061,fake,658,12.920736,0.0
2221,Kindle fire,2842092,12,3.0,189,2842092,fake,829,0.0,0.0
3702,Solo,9836718,10,1.0,24,9836718,fake,1365,4.576273,0.0
2423,Lil wayne,19046802,13,5.0,554,19046802,fake,885,0.0,0.0
7921,psp vita,2095647,12,1.0,26,2095647,fake,2850,6.0215654,0.0
4215,Transformers,9433525,89,3.0,1391,9433525,fake,1552,6.8836985,0.0
9102,wireless mouse,2589083,16,2.0,163,2589083,fake,3276,10.51016,0.0
7407,monster squad,9576611,11,2.0,76,9576611,fake,2639,9.451814,0.0
8289,sony,2925714,70,1.0,749,2925714,fake,2994,2.6345892,0.0
4555,Wii fit,9535096,32,1.0,82,9535096,fake,1665,14.208869,0.0
3087,Playstation 3,8208389,10,8.0,741,8208389,fake,1157,8.937576,0.0
8268,sonos,8592784,23,2.0,130,8592784,fake,2991,13.659749,0.0
5873,external hard drive,9929098,37,3.0,525,9929098,fake,2143,0.0,0.0
1370,First class,3209204,17,2.0,132,3209204,fake,526,8.979207,0.0
312,Apple MacBook,1535845,10,3.0,110,1535845,fake,133,6.7685394,0.0
2297,Laptop,3072125,14,30.0,2710,3072125,fake,848,0.0,0.0
9279,zune,1013993,86,1.0,247,1013993,fake,3329,0.0,0.5
7836,pro duo,8735522,14,2.0,61,8735522,fake,2827,10.745544,0.0
4359,Tyler the creator,2538303,27,1.0,45,2538303,fake,1595,0.0,0.0
6390,htc flyer,2842056,60,2.0,502,2842056,fake,2330,0.0,0.0
3268,Psp,2138264,26,3.0,405,2138264,fake,1203,6.6992626,0.0
6389,htc flyer,2732088,11,4.0,502,2732088,fake,2330,13.132081,0.0
3102,Playstation3,3061302,15,1.0,31,3061302,fake,1163,0.0,0.0
5779,dvr,1005002,11,7.0,387,1005002,fake,2104,0.0,0.0
5406,car stereos,1149996,10,6.0,219,1149996,fake,1940,0.0,0.0
7423,motorola photon,3005219,45,1.0,64,3005219,fake,2648,14.663112,0.0
5205,bobby valentino,7072375,12,1.0,69,7072375,fake,1871,22.141853,0.0
3715,Sons of anarchy,2960334,86,2.0,489,2960334,fake,1369,9.978823,0.5
8023,roku,1257136,22,4.0,624,1257136,fake,2897,0.0,0.0
3281,Psych,2390506,20,1.0,43,2390506,fake,1208,6.690256,0.0
7645,pc2100,8791079,23,1.0,59,8791079,fake,2758,0.0,0.0
2496,Mac book,1535918,29,5.0,590,1535918,fake,908,0.0,0.0
7841,projector,1372995,34,5.0,742,1372995,fake,2829,7.39674,0.0
8000,remote starter,9516348,12,1.0,58,9516348,fake,2883,0.0,0.0
5063,beats,9819884,30,13.0,1363,9819884,fake,1835,7.199142,0.0
8046,router,9826287,110,2.0,767,9826287,fake,2902,7.9711075,0.5
1377,Flash drive,9737178,14,4.0,253,9737178,fake,528,10.4562645,0.0
4101,Thor 3D,3103256,26,1.0,32,3103256,fake,1510,18.769512,0.0
7670,photoshop,1323148,35,1.0,151,1323148,fake,2774,6.987047,0.0
7458,nba 2k12,2989186,12,2.0,98,2989186,fake,2668,23.357458,0.0
1037,Dazzle,9714371,89,2.0,243,9714371,fake,396,7.2627544,0.5
4539,Wii,1550158,35,2.0,456,1550158,fake,1663,5.321847,0.0
959,Coby,2903297,20,1.0,73,2903297,fake,361,8.147216,0.0
5522,criminal minds,3243128,33,1.0,108,3243128,fake,1992,12.144312,0.0
5113,big bang theory,1171051,13,5.0,181,1171051,fake,1847,16.535494,0.0
4855,alpine,1934032,15,6.0,379,1934032,fake,1765,4.979101,0.0
1938,Ico,1972853,253,1.0,291,1972853,fake,741,12.294661,0.75
3665,Skullcandy,8359028,19,6.0,639,8359028,fake,1348,0.0,0.0
5375,car dvd player,2238254,11,1.0,111,2238254,fake,1935,5.9327908,0.0
6295,hp dv6,2738329,26,1.0,43,2738329,fake,2298,3.261057,0.0
6220,headphone,9492426,12,2.0,145,9492426,fake,2277,5.248968,0.0
1472,Garmin gps,9670825,17,2.0,130,9670825,fake,570,14.531637,0.0
8074,samsung 10.1,2817582,17,1.0,54,2817582,fake,2908,12.468985,0.0
7599,onkyo,2872175,11,4.0,117,2872175,fake,2735,7.8466225,0.0
4923,apple,2658095,10,12.0,769,2658095,fake,1785,3.8790317,0.0
4874,amps,9027135,10,2.0,151,9027135,fake,1773,0.0,0.0
8914,virgin mobile,2414049,19,7.0,627,2414049,fake,3216,6.6537204,0.0
5426,casio exilim,2449141,19,1.0,58,2449141,fake,1948,15.302499,0.0
1191,Dr.dre,9492426,11,1.0,40,9492426,fake,454,0.0,0.0
8059,s video cable,9955505,15,1.0,86,9955505,fake,2905,13.924593,0.0
5626,digital converter box,2006178,37,1.0,66,2006178,fake,2035,11.82958,0.0
6324,hp notebook,1623912,10,2.0,63,1623912,fake,2308,3.1218004,0.0
2576,Macbook,1535836,63,4.0,774,1535836,fake,932,4.1104107,0.0
5698,droid 3,3269711,10,2.0,104,3269711,fake,2067,0.0,0.0
596,Blink 182,3511109,46,2.0,297,3511109,fake,232,0.0,0.0
522,Beats by dre,9836718,278,1.0,1655,9836718,fake,204,0.0,0.75
2378,Leap frog,2954733,14,1.0,33,2954733,fake,865,0.0,0.0
4765,Xmen,3209204,39,2.0,410,3209204,fake,1726,0.0,0.0
2947,One tree hill,1035243,17,1.0,58,1035243,fake,1096,14.570194,0.0
6535,iPhone 4 case,1258523,16,8.0,604,1258523,fake,2366,10.077127,0.0
3988,Surround sound,2052149,10,5.0,236,2052149,fake,1465,0.0,0.0
6396,htc inspire case,2380803,14,2.0,94,2380803,fake,2332,14.527168,0.0
6598,iPod,1161934,17,7.0,993,1161934,fake,2382,3.63972,0.0
297,Apple,2842092,15,14.0,1638,2842092,fake,129,0.0,0.0
8979,web cam,1722057,32,1.0,251,1722057,fake,3240,0.0,0.0
5960,fuji,2293301,12,1.0,90,2293301,fake,2183,0.0,0.0
4883,android tablet,2809771,31,2.0,231,2809771,fake,1775,0.0,0.0
6330,hp printer,8781428,17,2.0,120,8781428,fake,2311,10.084974,0.0
2672,Mifi,3369498,20,2.0,102,3369498,fake,968,8.881222,0.0
8643,tivo,9759512,15,4.0,333,9759512,fake,3122,9.52052,0.0
1550,Google tv,1331156,44,4.0,714,1331156,fake,603,5.9458327,0.0
8870,usb headset,8525651,10,1.0,49,8525651,fake,3197,10.935493,0.0
4564,Windows 7,1303126,66,4.0,544,1303126,fake,1671,12.848127,0.0
8031,rosetta stone,1315898,16,1.0,35,1315898,fake,2901,10.299619,0.0
8418,staind,3301644,35,2.0,134,3301644,fake,3037,14.923019,0.0
346,Apple laptop,3109047,14,9.0,488,3109047,fake,149,2.6581287,0.0
5037,batman,2173056,50,1.0,153,2173056,fake,1828,8.009787,0.0
4945,apple laptop,3108172,15,7.0,269,3108172,fake,1792,2.6581287,0.0
8088,samsung galaxy,2805074,18,6.0,545,2805074,fake,2916,12.649033,0.0
3614,Sharp led,2380145,11,1.0,33,2380145,fake,1332,10.242727,0.0
8344,sony vaio,2795668,12,10.0,559,2795668,fake,3014,9.289132,0.0
1145,Digital converter,1953594,37,2.0,95,1953594,fake,433,12.782239,0.0
8222,sims 3,1327092,18,1.0,101,1327092,fake,2976,11.567806,0.0
741,Brantley gilbert,3425689,23,2.0,76,3425689,fake,278,0.0,0.0
844,Canon rebel t3,1987075,15,1.0,23,1987075,fake,314,15.765502,0.0
3059,Planet of the apes,9092821,24,2.0,114,9092821,fake,1146,9.859859,0.0
2350,Laptops,2842569,27,20.0,2607,2842569,fake,863,0.0,0.0
2891,Nintendo 3ds,1824258,31,3.0,249,1824258,fake,1072,14.624317,0.0
4772,Xoom,2103374,29,2.0,287,2103374,fake,1728,9.386413,0.0
1544,Google tv,1257136,334,1.0,714,1257136,fake,603,17.757854,0.75
7949,radar detectors,9984646,16,3.0,122,9984646,fake,2862,13.993538,0.0
4611,Wireless printer,1158084,12,3.0,130,1158084,fake,1686,11.591888,0.0
6235,headphones,8964864,23,7.0,1131,8964864,fake,2278,0.0,0.0
3759,Sony google,1275675,15,1.0,53,1275675,fake,1385,11.58767,0.0
8986,web camera,1722057,16,1.0,98,1722057,fake,3241,0.0,0.0
5843,evga,2389207,18,2.0,84,2389207,fake,2134,6.582116,0.0
4498,Web camera,1722057,10,1.0,55,1722057,fake,1648,0.0,0.0
2767,Mw3,2670151,11,5.0,180,2670151,fake,1008,0.0,0.0
2502,Mac book,9944942,16,8.0,590,9944942,fake,908,0.0,0.0
3171,Printer,2573177,11,11.0,602,2573177,fake,1186,0.0,0.0
5607,dexter,2945043,15,4.0,157,2945043,fake,2028,6.338603,0.0
4152,Toshiba,2833814,29,3.0,638,2833814,fake,1531,3.282858,0.0
8421,star trek,9433954,15,1.0,104,9433954,fake,3039,11.000657,0.0
1953,Ihome,3349591,12,14.0,648,3349591,fake,743,0.0,0.0
1810,Hp charger,9420361,12,1.0,31,9420361,fake,687,0.0,0.0
6147,hard drive,8682311,24,3.0,304,8682311,fake,2254,8.83519,0.0
4597,Wireless headphones,9044713,19,6.0,346,9044713,fake,1682,12.286936,0.0
3455,Samsung,2776251,27,4.0,900,2776251,fake,1264,3.3096237,0.0
7979,red hot chili peppers,6071074,13,2.0,167,6071074,fake,2875,0.0,0.0
1848,Hp pavilion,2881467,15,1.0,92,2881467,fake,700,6.600397,0.0
3591,Seagate,1335107,18,1.0,110,1335107,fake,1321,5.582362,0.0
1734,Headphones,9084206,15,20.0,1651,9084206,fake,666,0.0,0.0
2048,Ipad2,2701307,13,10.0,830,2701307,fake,764,0.0,0.0
2290,Laptop,2925714,104,7.0,2710,2925714,fake,848,0.0,0.0
16,1450lmt,1089764,26,1.0,27,1089764,fake,12,13.802097,0.0
5740,dvd,1248101,12,1.0,190,1248101,fake,2088,1.5202508,0.0
3633,Sims 3,9135946,22,2.0,143,9135946,fake,1342,13.594146,0.0
3183,Printers,2191137,32,5.0,509,2191137,fake,1187,4.1507215,0.0
1584,Griffin survivor,2237282,10,1.0,21,2237282,fake,613,9.387137,0.0
8618,thor,3103256,295,2.0,963,3103256,fake,3111,11.359602,0.75
9051,wii games,8258495,18,1.0,175,8258495,fake,3260,4.454977,0.0
275,Antenna,9151687,39,5.0,569,9151687,fake,125,0.0,0.0
1045,Dead island ps3,2541209,23,1.0,24,2541209,fake,398,13.985054,0.0
8717,transformer,3247045,34,4.0,246,3247045,fake,3143,7.39674,0.0
7255,macbook pro,1535845,50,4.0,490,1535845,fake,2577,7.161173,0.0
4854,alpine,1918052,17,4.0,379,1918052,fake,1765,5.49195,0.0
6961,klipsch,9385747,12,5.0,281,9385747,fake,2496,5.5795145,0.0
2788,Need for speed,2675059,12,2.0,65,2675059,fake,1023,14.474932,0.0
3919,Star wars blu ray,2550155,52,3.0,545,2550155,fake,1436,16.90494,0.0
6193,hdmi cable,1059515,15,9.0,482,1059515,fake,2270,14.925948,0.0
487,Beats by dr dre,2390703,30,5.0,538,2390703,fake,201,0.0,0.0
7227,mac laptop,1534115,10,3.0,96,1534115,fake,2570,0.0,0.0
8303,sony digital camera,2061077,12,2.0,84,2061077,fake,2998,11.488379,0.0
51,2622037 2127204 2127213 2121716 2138291,2731608,34,9.0,3248,2731608,fake,15,0.0,0.0
5253,bourne,9071899,11,1.0,63,9071899,fake,1886,7.3563213,0.0
6416,i5,2906406,11,1.0,71,2906406,fake,2342,4.306037,0.0
2033,Ipad 2,1945595,47,2.0,633,1945595,fake,763,7.5667505,0.0
7168,linksys router,2225047,19,1.0,82,2225047,fake,2553,11.836522,0.0
3615,Sharp tv,2009281,23,1.0,96,2009281,fake,1333,6.20755,0.0
4894,antenna,5230341,12,11.0,450,5230341,fake,1779,9.11561,0.0
4333,Tv mounts,9873278,10,1.0,98,9873278,fake,1585,7.212431,0.0
8245,skullcandy,2132048,12,5.0,336,2132048,fake,2981,7.771597,0.0
7676,pink laptop,1648231,16,1.0,41,1648231,fake,2778,5.91063,0.0
1986,Insignia 32,9574089,10,1.0,21,9574089,fake,753,12.0719595,0.0
1717,Headphones,1326039,15,20.0,1651,1326039,fake,666,6.031378,0.0
4372,Uncharted,1708812,17,3.0,122,1708812,fake,1603,9.736543,0.0
1255,Dvr,9999163500050001,32,3.0,407,9999163500050001,fake,476,8.742791,0.0
4344,Tv stands,9662517,17,2.0,265,9662517,fake,1587,11.374166,0.0
891,Car stereo,1149887,67,2.0,660,1149887,fake,330,0.0,0.0
3326,Receiver,3081639,27,3.0,441,3081639,fake,1226,5.432267,0.0
6682,incredible 2,2339995,14,1.0,53,2339995,fake,2413,8.585904,0.0
4892,antenna,2630891,10,13.0,450,2630891,fake,1779,8.628798,0.0
1333,External hard drive,9689917,17,10.0,681,9689917,fake,507,11.492472,0.0
7842,projector,1623445,39,4.0,742,1623445,fake,2829,0.0,0.0
5182,bluetooth headphones,3188252,29,4.0,270,3188252,fake,1864,0.0,0.0
7688,plasma,2691053,11,2.0,146,2691053,fake,2783,6.107957,0.0
6027,garmin gps,1089764,26,1.0,142,1089764,fake,2210,15.804394,0.0
6649,iPod touch cases,2193784,13,2.0,161,2193784,fake,2402,10.352491,0.0
261,Amy winehouse,8252856,10,1.0,29,8252856,fake,121,0.0,0.0
1305,Ereader,1517163,16,1.0,95,1517163,fake,499,0.0,0.0
3758,Sony dash,9837113,18,1.0,20,9837113,fake,1384,14.128859,0.0
4695,Xbox 360 250gb,1069212,20,1.0,39,1069212,fake,1705,21.398682,0.0
8966,washers,5446387,17,2.0,117,5446387,fake,3233,0.0,0.0
6625,iPod nano,2074092,13,3.0,336,2074092,fake,2392,8.807834,0.0
7324,microsd,2731238,10,4.0,146,2731238,fake,2611,0.0,0.0
6707,intel,2833778,14,11.0,907,2833778,fake,2421,0.0,0.0
4770,Xmen first class,3209231,328,1.0,465,3209231,fake,1727,8.004131,0.75
6146,hard drive,1758088,11,5.0,304,1758088,fake,2254,7.0151367,0.0
4438,Virgin mobile,2730293,14,7.0,576,2730293,fake,1626,12.87623,0.0
5591,desktop,2633112,16,2.0,238,2633112,fake,2020,3.1603003,0.0
6685,infuse,2404316,46,1.0,74,2404316,fake,2415,10.121967,0.0
5085,beats by dre,1232483,31,10.0,886,1232483,fake,1839,0.0,0.0
9247,xoom,2817743,29,8.0,968,2817743,fake,3313,0.0,0.0
6581,iPhone case,2266089,10,7.0,403,2266089,fake,2375,0.0,0.0
7737,playstation3,8208389,10,2.0,100,8208389,fake,2797,0.0,0.0
7142,lifehouse,17411196,14,2.0,96,17411196,fake,2545,14.106041,0.0
4306,Tv,2138389,11,14.0,1157,2138389,fake,1580,0.0,0.0
796,Cameras,1987075,16,6.0,460,1987075,fake,297,3.3886814,0.0
35,2622037 2127204 2127213 2121716 2138291,2127504,36,7.0,3248,2127504,fake,15,0.0,0.0
7574,notebook memory,2738738,12,1.0,74,2738738,fake,2719,2.6329308,0.0
4443,Virgin mobile phones,2549953,15,2.0,78,2549953,fake,1627,17.88029,0.0
2777,NCAA 12,2340414,50,1.0,56,2340414,fake,1013,13.722204,0.0
8790,tv,1854819,16,9.0,1062,1854819,fake,3168,0.0,0.0
5972,galaxy s2,3386094,21,1.0,61,3386094,fake,2191,5.818468,0.0
7738,pocket pc,9637124,14,1.0,55,9637124,fake,2798,0.0,0.0
1921,I5,2906406,10,1.0,71,2906406,fake,731,4.306037,0.0
2760,Mouse,9423527,10,3.0,193,9423527,fake,1002,5.540719,0.0
2074,Ipod nano,1161934,14,2.0,172,1161934,fake,772,8.376445,0.0
6597,iPod,1161725,60,4.0,993,1161725,fake,2382,3.63972,0.0
5478,compact flash,9487959,12,2.0,65,9487959,fake,1977,0.0,0.0
3888,Speakers,9454752,16,5.0,640,9454752,fake,1422,3.6618567,0.0
8020,rio,2972031,34,1.0,112,2972031,fake,2894,8.431061,0.0
1797,Hp,2686552,12,9.0,899,2686552,fake,684,2.993948,0.0
3391,Revue,1257136,96,1.0,109,1257136,fake,1249,9.872523,0.5
1660,Hd antenna,8850601,12,5.0,143,8850601,fake,652,10.343994,0.0
8556,targus,2808441,12,2.0,75,2808441,fake,3080,6.843828,0.0
2779,NCIS,2965117,16,1.0,43,2965117,fake,1015,7.3340855,0.0
5023,averatec,9047266,49,1.0,68,9047266,fake,1819,9.156721,0.0
7905,ps3 wireless headset,3158734,23,1.0,32,3158734,fake,2844,12.2550745,0.0
5224,boost mobile,2769197,16,5.0,273,2769197,fake,1879,14.310869,0.0
3507,Samsung galaxy tab,2842092,13,7.0,420,2842092,fake,1285,0.0,0.0
7237,macbook,1535845,29,8.0,891,1535845,fake,2574,4.1104107,0.0
6361,hp touchpad tablet,2842056,16,2.0,41,2842056,fake,2319,22.854044,0.0
302,Apple,9225377,84,3.0,1638,9225377,fake,129,3.3090734,0.0
1128,Dexter,8868861,17,6.0,313,8868861,fake,424,7.5719986,0.0
1283,Dyson,9710693,32,1.0,380,9710693,fake,483,6.95123,0.0
4588,Wireless extender,8592784,10,2.0,50,8592784,fake,1680,13.488539,0.0
6011,gamecube,2436245,16,1.0,73,2436245,fake,2203,0.0,0.0
7663,photo printer,1525426,51,1.0,83,1525426,fake,2771,12.550088,0.0
3374,Remote start,9516348,37,1.0,192,9516348,fake,1240,0.0,0.0
1012,D7000,1486469,21,2.0,142,1486469,fake,384,7.412636,0.0
8345,sony vaio,2802456,24,7.0,559,2802456,fake,3014,6.6261215,0.0
1307,Ethernet cable,1358856,14,3.0,146,1358856,fake,500,5.7193103,0.0
3506,Samsung galaxy tab,2842056,15,5.0,420,2842056,fake,1285,0.0,0.0
4843,air conditioners,3104219,10,2.0,81,3104219,fake,1761,11.820151,0.0
4519,Westinghouse,1997794,18,3.0,157,1997794,fake,1654,8.011838,0.0
5628,digital frame,8408458,11,3.0,107,8408458,fake,2036,5.7841387,0.0
6845,itouch,9225411,29,2.0,135,9225411,fake,2451,0.0,0.0
3801,Sony tablet,3478046,30,1.0,118,3478046,fake,1397,13.136419,0.0
4876,amy winehouse,8255336,13,1.0,95,8255336,fake,1774,0.0,0.0
